0	﻿دانشکده	﻿دانشکده	﻿دانشکده	_	_
829	،	،	،	_	_
830	عمکلرد	عمکلرد	عمکلرد	_	_
831	یک	یک	یک	_	_
832	کالا	کالا	کالا	_	_
833	و	و	و	_	_
834	محصول	محصول	محصول	_	_
835	خاص	خاص	خاص	_	_
836	را	را	را	_	_
837	بررسی	بررسی	بررسی	_	_
838	کنند	کنند	کرد	_	_
839	و	و	و	_	_
840	برنامه	برنامه	برنامه	_	_
841	های		های	_	_
842	خود	خود	خود	_	_
843	را	را	را	_	_
844	بر	بر	بر	_	_
845	این	این	این	_	_
846	پایه	پایه	پایه	_	_
847	و	و	و	_	_
848	اساس	اساس	اساس	_	_
849	بهبود	بهبود	بهبود	_	_
850	دهند	دهند	داد	_	_
851	.	.	.	_	_
852	استراتژی	استراتژ	استراتژی	_	_
853	و	و	و	_	_
854	داده	داده	داده	_	_
855	کاوی	کاو	کاو	_	_
856	صد	صد	صد	_	_
857	البته	البته	البته	_	_
858	کاربرد	کاربرد	کاربرد	_	_
859	های		های	_	_
860	داده	داده	داده	_	_
861	کاوی	کاو	کاو	_	_
862	بسیار	بسیار	بسیار	_	_
863	زیاد	زیاد	زیاد	_	_
864	است	است		_	_
865	و	و	و	_	_
866	می	می	می	_	_
867	تواند	تواند	توانست	_	_
868	در	در	در	_	_
869	شرکت	شرک	شرکت	_	_
870	ها		ها	_	_
871	و	و	و	_	_
872	سازمان	سازمان	سازمان	_	_
873	ها		ها	_	_
874	مختلف	مختلف	مختلف	_	_
875	متفاوت	متفاوت	متفاوت	_	_
876	باشد	باشد	بود	_	_
877	.	.	.	_	_
878	آنچه	آنچه	آنچه	_	_
879	در	در	در	_	_
880	بالا	بالا	بالا	_	_
881	بیان	بی	بیان	_	_
882	شد	شد	شد	_	_
883	خلاصه	خلاصه	خلاصه	_	_
884	ای	ای	ای	_	_
885	از	از	از	_	_
886	کاربردهای	کاربرد	کاربرد	_	_
887	داده	داده	داده	_	_
888	کاوی	کاو	کاو	_	_
889	در	در	در	_	_
890	بخش	بخش	بخش	_	_
891	فروش	فرو	فروش	_	_
892	و	و	و	_	_
893	بازاریابی	بازاریاب	بازاریابی	_	_
894	بود	بود	بود	_	_
895	.	.	.	_	_
896	شما	شما	شما	_	_
897	می	می	می	_	_
898	توانید	توانید	توانست	_	_
899	با	با	با	_	_
900	استفاده	استفاده	استفاده	_	_
901	از	از	از	_	_
902	داده	داده	داده	_	_
903	کاوی	کاو	کاو	_	_
904	در	در	در	_	_
905	حل	حل	حل	_	_
906	مشکلات	مشکل	مشکلات	_	_
907	سازمان	سازمان	سازمان	_	_
908	مفید	مفید	مفید	_	_
909	واقع	واقع	واقع	_	_
910	شوید	شوید	شد	_	_
911	.	.	.	_	_
912	استراتژیست	استراتژیس	استراتژیست	_	_
913	های		های	_	_
914	بزرگ	بزرگ	بزرگ	_	_
915	موفق	موفق	موفق	_	_
916	برای	برای	برای	_	_
917	مستدل	مستدل	مستدل	_	_
918	و	و	و	_	_
919	دقیق	دقیق	دقیق	_	_
920	بودن	بودن	بودن	_	_
921	استراتژی	استراتژ	استراتژی	_	_
922	ها		ها	_	_
923	و	و	و	_	_
924	برنامه	برنامه	برنامه	_	_
925	ریزی	ریز	ریخت	_	_
926	های		های	_	_
927	خود	خود	خود	_	_
928	باید	باید	باید	_	_
929	از	از	از	_	_
930	داده	داده	داده	_	_
931	کاوی	کاو	کاو	_	_
932	و	و	و	_	_
933	اطلاعات	اطلاع	اطلاعات	_	_
934	به	به	به	_	_
935	دست	دست	دست	_	_
936	آمده	آمده	آمده	_	_
937	از	از	از	_	_
938	آن	آن	آن	_	_
939	حد	حد	حد	_	_
940	اکثر	اکثر	اکثر	_	_
941	استفاده	استفاده	استفاده	_	_
942	را	را	را	_	_
943	ببرند	ببرند	ببرند	_	_
944	.	.	.	_	_
945	در	در	در	_	_
946	واقع	واقع	واقع	_	_
947	برنامه	برنامه	برنامه	_	_
948	ریزی	ریز	ریخت	_	_
949	استراتژیک	استراتژیک	استراتژیک	_	_
950	بدون	بدون	بدون	_	_
951	استفاده	استفاده	استفاده	_	_
952	از	از	از	_	_
953	داده	داده	داده	_	_
954	کاوی	کاو	کاو	_	_
955	مثل	مثل	مثل	_	_
956	رانندگی	رانندگی	رانندگی	_	_
957	با	با	با	_	_
958	چشمان	چشم	چشم	_	_
959	بسته‌است	بسته‌اس	بست	_	_
960	!	!	!	_	_
961	اگر	اگر	اگر	_	_
962	یک	یک	یک	_	_
963	استراتژیست	استراتژیس	استراتژیست	_	_
964	می	می	می	_	_
965	خواهد‌در	خواهد‌در	خواهد_در	_	_
966	زمینه	زمینه	زمینه	_	_
967	برنامه	برنامه	برنامه	_	_
968	ریزی	ریز	ریخت	_	_
969	کاربردی	کاربرد	کاربرد	_	_
970	و	و	و	_	_
971	اجرایی	اجرا	اجرایی	_	_
972	موفق	موفق	موفق	_	_
973	باشد	باشد	بود	_	_
974	باید	باید	باید	_	_
975	از	از	از	_	_
976	سلاح	سلاح	سلاح	_	_
977	داده	داده	داده	_	_
978	کاوی	کاو	کاو	_	_
979	استفاده	استفاده	استفاده	_	_
980	کند	کند	کند	_	_
981	.	.	.	_	_
982	داده	داده	داده	_	_
983	کای	کا	کای	_	_
984	چه	چه	چه	_	_
985	فایده	فایده	فایده	_	_
986	ای	ای	ای	_	_
987	دارد	دارد	داشت	_	_
988	؟	؟	؟	_	_
989	شناخت	شناخت	شناخت	_	_
990	مشتریان	مشتری	مشتری	_	_
991	سودآور	سودآور	سودآور	_	_
992	:	:	:	_	_
993	می	می	می	_	_
994	توانید	توانید	توانست	_	_
995	مشتریانی	مشتریان	مشتریانی	_	_
996	که	که	که	_	_
997	بیشترین	بی	بی	_	_
998	سود	سود	سود	_	_
999	شما	شما	شما	_	_
1000	از	از	از	_	_
1001	آنها	آن	آن	_	_
1002	حاصل	حاصل	حاصل	_	_
1003	شده	شده	شده	_	_
1004	را	را	را	_	_
1005	شناسایی	شناسایی	شناسایی	_	_
1006	کنید	کنید	کرد	_	_
1007	و	و	و	_	_
1008	برای	برای	برای	_	_
1009	حفظ	حفظ	حفظ	_	_
1010	وفاداری	وفادار	وفاداری	_	_
1011	مشتری	مشتری	مشتری	_	_
1012	تلاش	تلاش	تلاش	_	_
1013	کنید	کنید	کرد	_	_
1014	.	.	.	_	_
1015	بهینه	بهینه	بهینه	_	_
1016	سازی	ساز	سازی	_	_
1017	سبد	سبد	سبد	_	_
1018	محصول	محصول	محصول	_	_
1019	:	:	:	_	_
1020	شناخت	شناخت	شناخت	_	_
1021	محصولات	محصول	محصولات	_	_
1022	پر	پر	پر	_	_
1023	فروش	فرو	فروش	_	_
1024	،	،	،	_	_
1025	محصولات	محصول	محصولات	_	_
1026	سودآور	سودآور	سودآور	_	_
1027	محصولات	محصول	محصولات	_	_
1028	زیان	زیان	زیان	_	_
1029	ده	ده	ده	_	_
1030	از	از	از	_	_
1031	دیگر	دیگر	دیگر	_	_
1032	فواید	فواید	فواید	_	_
1033	داده	داده	داده	_	_
1034	کاوی	کاو	کاو	_	_
1035	است	است		_	_
1036	.	.	.	_	_
1037	با	با	با	_	_
1038	این	این	این	_	_
1039	کار	کار	کار	_	_
1040	می	می	می	_	_
1041	توانید	توانید	توانست	_	_
1042	در	در	در	_	_
1043	بهتر	به	بهتر	_	_
1044	کردن	کردن	کردن	_	_
1045	سبد	سبد	سبد	_	_
1046	محصول	محصول	محصول	_	_
1047	خود	خود	خود	_	_
1048	اقدام	اقدام	اقدام	_	_
1049	کنید	کنید	کرد	_	_
1050	.	.	.	_	_
1051	شناخت	شناخت	شناخت	_	_
1052	مشتریان	مشتری	مشتری	_	_
1053	وفادار	وفادار	وفادار	_	_
1054	و	و	و	_	_
1055	قدیمی	قدیم	قدیم	_	_
1056	:	:	:	_	_
1057	می	می	می	_	_
1058	توانید	توانید	توانست	_	_
1059	بفهمید	بفهمید	فهمید	_	_
1060	مشتریان	مشتری	مشتری	_	_
1061	قدیمی	قدیم	قدیم	_	_
1062	شما	شما	شما	_	_
1063	چه	چه	چه	_	_
1064	کسانی	کسانی	کسانی	_	_
1065	هستند	هستند		_	_
1066	و	و	و	_	_
1067	با	با	با	_	_
1068	چه	چه	چه	_	_
1069	برنامه	برنامه	برنامه	_	_
1070	ای	ای	ای	_	_
1071	خرید	خرید	خرید	_	_
1072	می	می	می	_	_
1073	کنند	کنند	کرد	_	_
1074	،	،	،	_	_
1075	چه	چه	چه	_	_
1076	کالایی	کالا	کالا	_	_
1077	را	را	را	_	_
1078	دوست	دوست	دوست	_	_
1079	دارند	دارند	داشت	_	_
1080	و	و	و	_	_
1081	چه	چه	چه	_	_
1082	کالایی	کالا	کالا	_	_
1083	باعث	باعث	باعث	_	_
1084	وفاداری	وفادار	وفاداری	_	_
1085	آنها	آن	آن	_	_
1086	شده‌است	شده‌است	شد	_	_
1087	.	.	.	_	_
1088	بررسی	بررسی	بررسی	_	_
1089	طول	طول	طول	_	_
1090	عمر	عمر	عمر	_	_
1091	مشتری	مشتری	مشتری	_	_
1092	:	:	:	_	_
1093	با	با	با	_	_
1094	استفاده	استفاده	استفاده	_	_
1095	از	از	از	_	_
1096	داده	داده	داده	_	_
1097	کاوی	کاو	کاو	_	_
1098	می	می	می	_	_
1099	توانید	توانید	توانست	_	_
1100	طول	طول	طول	_	_
1101	عمر	عمر	عمر	_	_
1102	مشتری	مشتری	مشتری	_	_
1103	و	و	و	_	_
1104	چرخه	چرخه	چرخه	_	_
1105	آن	آن	آن	_	_
1106	،	،	،	_	_
1107	میزان	میز	میزان	_	_
1108	سود	سود	سود	_	_
1109	حاصل	حاصل	حاصل	_	_
1110	عایده	عایده	عایده	_	_
1111	از	از	از	_	_
1112	هر	هر	هر	_	_
1113	مشتری	مشتری	مشتری	_	_
1114	در	در	در	_	_
1115	هر	هر	هر	_	_
1116	مرحله	مرحله	مرحله	_	_
1117	را	را	را	_	_
1118	بررسی	بررسی	بررسی	_	_
1119	کنید	کنید	کرد	_	_
1120	.	.	.	_	_
